id,name,type,resolution,sunLight,leftForbiden,rightForbiden,TLE1,TLE2,maxImaging,RecordPlatRate,storage,energy,transitionGround
511,OPT511,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  36.5637 280.2811 0486580 255.1607   4.3475 13.1661488200000,300,3.5,4500,3500,35
512,OPT512,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  33.2407  67.3576 0071567 296.8065 334.9762 13.8179227500000,300,4,5000,3600,30
513,OPT513,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  48.0843 138.5665 0847516 128.1321  60.8448 13.1655899000000,300,3,4700,3700,40
514,OPT514,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   0.9218 262.2563 0207777 128.2964 162.3280 13.0660115900000,300,3.5,4800,3400,30
515,OPT515,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  17.9658 134.1450 0274747 121.1154 129.7478 13.8082784300000,300,4,4000,3300,40
516,OPT516,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  15.1349 135.2529 0197703 323.3155 259.8670 13.6556263900000,300,3,4500,3000,35
517,OPT517,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  43.7102 111.0636 0960543  70.7438  60.1799 13.7997583700000,300,3.5,5000,3500,45
518,OPT518,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   2.2436 173.2287 0953444 306.5263  55.2285 13.2078461800000,300,4,4700,3600,35
519,OPT519,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  22.4291  28.5884 0093349 331.0447  46.2714 13.4426386200000,300,3,4800,3700,30
520,OPT520,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  40.1429 291.7063 0776446 293.8001  95.3510 13.7091386700000,300,3.5,4000,3400,40
521,OPT521,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  45.3654  57.3667 0614708 145.2781 134.3412 13.2650141200000,300,4,4500,3300,30
522,OPT522,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  16.8331 195.1228 0565469 152.3927 356.2899 13.3665770600000,300,3,5000,3000,40
523,OPT523,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  14.2016 172.7383 0013187 211.3702  31.1013 13.3211560000000,300,3.5,4700,3500,35
524,OPT524,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  57.2032 323.5022 0821526 154.8489  75.6406 13.3764863200000,300,4,4800,3600,45
525,OPT525,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  15.1411 136.2970 0619737 152.6583 274.4050 13.5692272800000,300,3,4000,3700,35
526,OPT526,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  49.3879 156.7395 0251229 346.9362 325.0191 13.7249255200000,300,3.5,4500,3400,30
527,OPT527,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   3.7672  94.0910 0114921 144.3050  36.7327 13.6882961500000,300,4,5000,3300,40
528,OPT528,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  43.9630  88.2218 0965171  56.0533 170.8313 13.4343103500000,300,3,4700,3000,30
529,OPT529,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  31.1431 265.0080 0606699 221.8009  81.0636 13.5669783700000,300,3.5,4800,3500,40
530,OPT530,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  41.0848 118.3908 0536831 308.6047 357.8120 13.3512978100000,300,4,4000,3600,35
531,OPT531,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  40.9134 110.6271 0497171 320.8333 103.8177 13.4535550200000,300,3,4500,3700,45
532,OPT532,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  58.1119 262.7375 0586199 197.0914 128.5458 13.1285262900000,300,3.5,5000,3400,35
533,OPT533,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  11.3070  61.7204 0591026 170.8518 128.5129 13.5748983800000,300,4,4700,3300,30
534,OPT534,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  22.2420  30.9298 0545067  18.6072 359.3582 13.8580458800000,300,3,4800,3000,40
535,OPT535,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  10.3502  65.6190 0187599 120.1882 187.5722 13.9332982500000,300,3.5,4000,3500,30
536,OPT536,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  40.3493 231.6162 0149455 104.4303 228.7599 13.2159633500000,300,4,4500,3600,40
537,OPT537,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  56.3672 357.9600 0480983  90.5570 107.5957 13.6420719800000,300,3,5000,3700,35
538,OPT538,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  28.6207 339.1087 0967188 159.4394  33.9113 13.9890341900000,300,3.5,4700,3400,45
539,OPT539,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  57.3472  26.7619 0197577  40.8079 302.7721 13.9631463800000,300,4,4800,3300,35
540,OPT540,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  43.0989 311.8534 0011952 248.8665 230.3486 13.2703759000000,300,3,4000,3000,30
541,OPT541,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  29.6631 269.6902 0688274 334.6651 309.5655 13.7383806400000,300,3.5,4500,3500,40
542,OPT542,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  37.0321 268.8170 0299571 114.1053 314.4713 13.4703637400000,300,4,5000,3600,30
543,OPT543,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   7.8513  41.8659 0995580 103.7304 227.8518 13.7259828600000,300,3,4700,3700,40
544,OPT544,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  30.0774 231.8270 0888863 153.2994 231.4745 13.2716379900000,300,3.5,4800,3400,35
545,OPT545,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  24.8749 200.1803 0625908 250.5237 271.0469 13.2152060200000,300,4,4000,3300,45
546,OPT546,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  27.9684 338.1269 0489540 164.3651 126.7880 13.9844950400000,300,3,4500,3000,35
547,OPT547,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  38.4767 179.0635 0814522 356.9232 187.7131 13.0888681800000,300,3.5,5000,3500,30
548,OPT548,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  38.0704 112.7050 0480011  26.5975  78.9992 13.5561904200000,300,4,4700,3600,40
549,OPT549,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  43.9759  20.0514 0104407  92.2137  15.5032 13.7930867700000,300,3,4800,3700,30
550,OPT550,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  32.3346 286.0187 0145544   0.7307 190.7981 13.4965845000000,300,3.5,4000,3400,40
551,OPT551,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  14.2019 327.0589 0970511 321.6939 165.4856 13.8787154400000,300,4,4500,3300,35
552,OPT552,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  53.9825 236.3745 0183325  27.0072  65.0694 13.2232458200000,300,3,5000,3000,45
553,OPT553,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  44.2478 177.0493 0610436 174.9982 112.6603 13.1499721900000,300,3.5,4700,3500,35
554,OPT554,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  53.4069  78.9046 0520138  45.8381 201.6307 13.0796911600000,300,4,4800,3600,30
555,OPT555,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  35.1686  90.6924 0840480 149.6708 225.5773 13.4448830400000,300,3,4000,3700,40
556,OPT556,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  52.4713 269.5952 0758688 304.9437  24.7107 13.4563599600000,300,3.5,4500,3400,30
557,OPT557,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  17.7638 202.6214 0478589 166.3600  99.0092 13.2233821800000,300,4,5000,3300,40
558,OPT558,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  58.8304 258.4167 0230305  57.0452 166.3812 13.8243433100000,300,3,4700,3000,35
559,OPT559,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  58.8274 348.2048 0585342 140.7467 159.6148 13.5657292500000,300,3.5,4800,3500,45
560,OPT560,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  51.5835 169.0357 0140351  26.0651  35.1786 13.1334729600000,300,4,4000,3600,35
561,OPT561,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  11.4764 216.6918 0314855   3.3824  99.7308 13.4054137000000,300,3,4500,3700,30
562,OPT562,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  53.6606  12.5651 0794133   7.8577  12.1414 13.0891891100000,300,3.5,5000,3400,40
563,OPT563,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  46.2810 214.8572 0740422   4.5632 124.0781 13.0038301400000,300,4,4700,3300,30
564,OPT564,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  19.9807 331.9791 0892360 347.4566 251.4352 13.5944324200000,300,3,4800,3000,40
565,OPT565,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  37.1340 194.3928 0282530 249.9041 359.5094 13.3990663500000,300,3.5,4000,3500,35
566,OPT566,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  13.5086 199.7333 0304234 316.1149 162.4964 13.4561459000000,300,4,4500,3600,45
567,OPT567,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   7.7473 273.4308 0059720  61.9938 221.3892 13.0356826000000,300,3,5000,3700,35
568,OPT568,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   3.5629 214.8251 0133356 350.4038 125.7609 13.6958349400000,300,3.5,4700,3400,30
569,OPT569,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  59.6646 278.4023 0338341 299.0643 148.9906 13.0190712500000,300,4,4800,3300,40
570,OPT570,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  31.4016 157.6980 0427688  51.1299 346.2307 13.1033162100000,300,3,4000,3000,30
571,OPT571,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  23.9646 150.4604 0474695  46.1879 308.1811 13.4568745700000,300,3.5,4500,3500,40
572,OPT572,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  54.6848 129.2282 0741824 306.6012 179.5477 13.0267277700000,300,4,5000,3600,35
573,OPT573,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  51.1882 298.1381 0803169  49.2401 230.7771 13.5917984500000,300,3,4700,3700,45
574,OPT574,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  20.1592 160.3237 0493352 333.0632 166.8040 13.4202571200000,300,3.5,4800,3400,35
575,OPT575,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  34.3185 224.8173 0148044 224.9881 172.9972 13.6436047700000,300,4,4000,3300,30
576,OPT576,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  51.1979 196.5556 0608577 127.1514 238.6260 13.9054219900000,300,3,4500,3000,40
577,OPT577,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   5.6659 296.9113 0771381 264.3076 343.2117 13.0390149700000,300,3.5,5000,3500,30
578,OPT578,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  25.1598 114.3161 0091256 344.7846 351.8932 13.1083930100000,300,4,4700,3600,40
579,OPT579,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  30.9435 295.1791 0353399 147.4326 267.3554 13.8302745700000,300,3,4800,3700,35
580,OPT580,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  46.7081 301.6668 0105380 262.7607 136.0112 13.3621818800000,300,3.5,4000,3400,45
581,OPT581,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  54.9313 207.7256 0932579   0.3149 267.9188 13.3513299200000,300,4,4500,3300,35
582,OPT582,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  19.5617 256.0225 0935882 249.6202  70.1574 13.8894651500000,300,3,5000,3000,30
583,OPT583,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  15.9099  36.6344 0531630 129.7720 340.2155 13.9981153600000,300,3.5,4700,3500,40
584,OPT584,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  44.3456  49.7784 0143325 208.1606 122.1730 13.1552452200000,300,4,4800,3600,30
585,OPT585,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  48.2165  78.6691 0098118  23.4974 216.7994 13.0377690400000,300,3,4000,3700,40
586,OPT586,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  56.6432  80.6787 0089058 353.0773 320.1682 13.8436721800000,300,3.5,4500,3400,35
587,OPT587,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  43.8921 315.7170 0250453 343.1355 215.1204 13.8358415100000,300,4,5000,3300,45
588,OPT588,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  36.2928  97.9928 0848444  99.6109 109.8195 13.5518814300000,300,3,4700,3000,35
589,OPT589,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  56.9225 199.2251 0923121 275.4940 128.2580 13.9590572400000,300,3.5,4800,3500,30
590,OPT590,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   7.7068  30.3347 0273748  75.5462 211.4340 13.9767550600000,300,4,4000,3600,40
591,OPT591,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  21.6597  10.0861 0927985 207.2755  97.0003 13.0319378900000,300,3,4500,3700,30
592,OPT592,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  50.5804 222.2953 0898768 202.7844  80.7203 13.4292393600000,300,3.5,5000,3400,40
593,OPT593,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  46.1296 332.5953 0689589 251.5926  87.7906 13.4940311700000,300,4,4700,3300,35
594,OPT594,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  18.4194 254.7639 0961047 288.2155 111.9151 13.9909019700000,300,3,4800,3000,45
595,OPT595,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  42.4981 243.5256 0104603  27.0451 346.7166 13.9617484800000,300,3.5,4000,3500,35
596,OPT596,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  17.0749  64.6789 0059389 145.6948 339.2538 13.3562992400000,300,4,4500,3600,30
597,OPT597,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  12.2489  10.4251 0280670 206.9335 309.7013 13.7796482200000,300,3,5000,3700,40
598,OPT598,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  26.5876 263.4669 0872372  66.1293  28.2167 13.7043008600000,300,3.5,4700,3400,30
599,OPT599,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  59.4072 321.4710 0543115 317.2255 205.0273 13.1651135600000,300,4,4800,3300,40
600,OPT600,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  23.5924 136.5280 0935482 353.0858 313.3948 13.0570523400000,300,3,4000,3000,35
601,OPT601,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  59.0476 239.2766 0464905 210.9270 351.9333 13.4621506300000,300,3.5,4500,3500,45
602,OPT602,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  37.1975  92.0218 0643017 330.1789 117.5481 13.2642568200000,300,4,5000,3600,35
603,OPT603,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  57.4975 260.3701 0054796 233.3505 257.1875 13.0923234800000,300,3,4700,3700,30
604,OPT604,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  41.5610  95.0805 0252899  82.2383  54.6096 13.2814367400000,300,3.5,4800,3400,40
605,OPT605,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  27.7346 166.1433 0767962 254.0382  35.3236 13.6223091700000,300,4,4000,3300,30
606,OPT606,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   9.7220 157.1251 0111370 265.3594 199.6830 13.0763112300000,300,3,4500,3000,40
607,OPT607,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  21.0967  50.1098 0446857 357.1528 171.8082 13.8171445500000,300,3.5,5000,3500,35
608,OPT608,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  52.7585  36.7145 0878777 185.7088 268.7661 13.8675308100000,300,4,4700,3600,45
609,OPT609,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  48.5791 280.4593 0532337 295.2029  93.6905 13.6761879500000,300,3,4800,3700,35
610,OPT610,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  45.5780 291.9428 0762692 293.2837 240.3622 13.5637013500000,300,3.5,4000,3400,30
611,OPT611,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  55.1368 224.5882 0108633  77.2193  70.5673 13.8382670900000,300,4,4500,3300,40
612,OPT612,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  14.3633 242.9663 0302433 338.2186 155.1973 13.6617736100000,300,3,5000,3000,30
613,OPT613,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  11.1449 182.0136 0080062 234.7482 347.3745 13.8093096800000,300,3.5,4700,3500,40
614,OPT614,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  10.2082 239.2446 0190082 274.1310 352.7058 13.5302038900000,300,4,4800,3600,35
615,OPT615,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  32.8416 305.9208 0357171 312.9037 131.9131 13.7587982600000,300,3,4000,3700,45
616,OPT616,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  29.0670 233.3079 0344370 280.5702 166.2918 13.9902247700000,300,3.5,4500,3400,35
617,OPT617,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  16.4428  50.2021 0384058 146.0566  72.6625 13.8517358400000,300,4,5000,3300,30
618,OPT618,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  13.3485 249.4613 0087152 337.4476  75.9901 13.2896985200000,300,3,4700,3000,40
619,OPT619,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  21.8079 144.4781 0827902  84.2008 329.3733 13.5621780500000,300,3.5,4800,3500,30
620,OPT620,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  21.0574 127.9439 0676542 170.4770 198.6285 13.0392218900000,300,4,4000,3600,40
621,OPT621,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   3.7290 349.4833 0594147  45.0924  15.7325 13.3706449000000,300,3,4500,3700,35
622,OPT622,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  29.6248 131.4923 0190753 247.8107 112.8750 13.2792997700000,300,3.5,5000,3400,45
623,OPT623,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  30.3232  30.9221 0158008  87.5486 116.3273 13.7957038200000,300,4,4700,3300,35
624,OPT624,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  57.9596 235.0801 0042222 323.8740 116.5798 13.9531473700000,300,3,4800,3000,30
625,OPT625,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   6.9611 229.7733 0357599 270.5617 217.6704 13.5233712200000,300,3.5,4000,3500,40
626,OPT626,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  39.4857 101.8553 0145446 121.8256  30.7883 13.5019236500000,300,4,4500,3600,30
627,OPT627,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  15.1978 349.0646 0816066 312.5124  89.9768 13.1387146100000,300,3,5000,3700,40
628,OPT628,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  52.0014 127.3844 0355327 200.9827 239.8878 13.3654820500000,300,3.5,4700,3400,35
629,OPT629,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  32.1879 146.3593 0722302 223.5581  35.2166 13.1819842300000,300,4,4800,3300,45
630,OPT630,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  22.2178 217.0208 0554082 207.0710 101.9526 13.8604942000000,300,3,4000,3000,35
631,OPT631,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  20.1258 173.7064 0456296 126.0013  56.7656 13.0816982900000,300,3.5,4500,3500,30
632,OPT632,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  29.8494 307.6317 0353235 314.3135 148.7074 13.3272963900000,300,4,5000,3600,40
633,OPT633,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   4.0860 192.7520 0331358  16.9568  37.7840 13.7430197400000,300,3,4700,3700,30
634,OPT634,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   6.9156 309.2302 0426212 164.9002  56.1799 13.8385855500000,300,3.5,4800,3400,40
635,OPT635,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  32.1643 192.5082 0952362 246.7711  32.1451 13.9094238900000,300,4,4000,3300,35
636,OPT636,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  26.4150  91.8787 0039351  56.6599 303.4888 13.4753476800000,300,3,4500,3000,45
637,OPT637,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  12.4248 304.6737 0644211 308.6822 344.3680 13.2689188400000,300,3.5,5000,3500,35
638,OPT638,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  42.3336 265.2601 0467371 341.1034 155.7061 13.1828856200000,300,4,4700,3600,30
